registry_embedding_id,registry_record_id,object_embedding_id,view_profile,embedding_model_id,text_hash,embedded_text,embedding,metadata
regemb_0ff32671c59e77172a4b9c87,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_source_candidate,,planning,canonical_embedding_pending,662754945a53f55530506f7b394c8d9606d38ecd7fcb07f0522d0d8c79b4d7da,163 after aidevobserver artifact as at before callable candidate code compose dag does enrich evidence false function generated graph information inventory kind line logs name not observed or package parameter parameters primitive promote promotion proof prove py pypi python real reason receipts repo required return scan scripts searchable signature source step summary symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_faf2bf3848743b886d138297,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_primitive_opportunity,,planning,canonical_embedding_pending,6b53826b75d745a576033a06179b62994566406bfdb8794dedd77dcf4ead1dbe,199 after aidevobserver artifact as at before callable candidate code compose dag does enrich evidence function generated graph information inventory kind line logs name not observed opportunity or parameter parameters primitive promote promotion proof prove py pypi python real reason receipts repo required return scan scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_d85df324b27ceb5142dce989,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_derive_records_from_payload,,planning,canonical_embedding_pending,7aec0ea6a113597306b2714c9b72579353d0510c9c2a826dace849e5d887e99f,248 after aidevobserver artifact as at before callable candidate code compose dag derive does enrich evidence function generated graph information inventory kind line logs name not observed or package parameter parameters payload primitive promote promotion proof prove py pypi python real reason receipts records repo required return scan scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_fb416b74315d89a0948d74c0,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_scan_packages,,planning,canonical_embedding_pending,906b269483ce9161315935a095ee45a7077b2c25f8d5ef02e4657a4f718405ee,257 after aidevobserver artifact as at before callable candidate code compose dag does enrich evidence function generated graph information inventory kind line logs name not observed or packages parameter parameters primitive promote promotion proof prove py pypi python real reason receipts repo required return scan scripts searchable signature source step symbol task timeout to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_53e5036fb012806b6afb6668,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_fixture_payload,,planning,canonical_embedding_pending,ff13981b10fed8862bc3084448aac6247b9705070b1d2b430079d34d5713ac6f,281 after aidevobserver artifact as at before callable candidate code compose dag does enrich evidence fixture function generated graph information inventory kind logs not observed or parameters payload primitive promote promotion proof prove py pypi python real reason receipts repo return scan scripts searchable signature source step symbol task to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_33eb0c1c0777d039e8a34e88,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_self_test,,planning,canonical_embedding_pending,639376e8405058ed470b540bae9fdc8e35ee702934c75455e0ddaf40d3cb8da9,296 after aidevobserver artifact as at before callable candidate code compose dag does enrich evidence function generated graph information inventory kind logs not observed or parameters primitive promote promotion proof prove py pypi python real reason receipts repo return scan scripts searchable self signature source step symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_05b6ad2b7bcfdad84f9453bd,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.function.py_function_scripts_aidevobserver_pypi_source_scan_main,,planning,canonical_embedding_pending,b98d411e579f3ba7fbc27da6a925f12f6371be611ac884555c9ee0604a30d96e,312 after aidevobserver argv artifact as at before callable candidate code compose dag does enrich evidence function generated graph information inventory kind line logs main name not observed or parameter parameters primitive promote promotion proof prove py pypi python real reason receipts repo required return scan scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_41117428bd36ed66d8badcea,primitive.repo.scripts_aidevobserver_pypi_source_scan_py.instance.py_inst_scripts_aidevobserver_pypi_source_scan_main_out_dir,,planning,canonical_embedding_pending,e80257776a11ddeecd8e5a6a41f15437a29885bfcee0fd3c38ca61c166d23939,342 aidevobserver artifact as at before candidate code compose dag dir enrich evidence generated graph information inst instance kind main out primitive promotion prove py pypi python real repo scan scripts searchable source step symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_dab98352a6d56922539b0782,primitive.repo.scripts_alias_resolver_py.var.py_var_scripts_alias_resolver_repo_root,,planning,canonical_embedding_pending,157d400695dbd26fc3e48a224f466a18974ee485175ebe661caea6e0fd25969c,34 alias artifact as at before candidate code compose dag enrich evidence false generated graph information kind primitive promotion prove py python real repo resolver root scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_abbbcc26a59b45d7c736580d,primitive.repo.scripts_alias_resolver_py.var.py_var_scripts_alias_resolver_repo,,planning,canonical_embedding_pending,5e17857dfa0ea1d9497ea8cf1bb4beaf008d193a6bc5defd356fc868439510eb,38 alias artifact as at before candidate code compose dag enrich evidence false generated graph information kind primitive promotion prove py python real repo resolver scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
